date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:35:07	220315/220315	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Jan%202026%2019:41:46%20GMT	https://handkunst-nails.de/	C:/Users/ADMIN/Downloads/nail1/handkunst-nails.de/index.html	(from )
16:35:10	440/440	---MC-	200	added ('OK')	text/plain	date:Thu,%2029%20Jan%202026%2009:35:05%20GMT	https://handkunst-nails.de/robots.txt		(from )
16:35:12	339/339	---M--	503	error ('Service%20Unavailable')	text/html	date:Thu,%2029%20Jan%202026%2009:35:09%20GMT	https://handkunst-nails.de/xmlrpc.php	C:/Users/ADMIN/Downloads/nail1/handkunst-nails.de/xmlrpc.0.delayed	(from https://handkunst-nails.de/)
16:35:13	8581/8581	---M--	200	added ('OK')	text/javascript	etag:%222185-611b8d61ad000%22	https://handkunst-nails.de/wp-content/themes/woodmart/js/libs/ie11CustomProperties.min.js	C:/Users/ADMIN/Downloads/nail1/handkunst-nails.de/wp-content/themes/woodmart/js/libs/ie11CustomProperties.min.js	(from https://handkunst-nails.de/)
16:35:13	354/354	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2009:35:12%20GMT	http://handkunst-nails.de/wp-content/plugins/easy-social-icons/css/font-awesome/css/all.min.css?ver=7.0.0	C:/Users/ADMIN/Downloads/nail1/handkunst-nails.de/wp-content/plugins/easy-social-icons/css/font-awesome/css/all.min.2823d.delayed	(from https://handkunst-nails.de/)
16:35:13	1110/1110	---MCZ	200	added ('OK')	application/rss+xml	date:Thu,%2029%20Jan%202026%2001:21:57%20GMT	https://handkunst-nails.de/feed/	C:/Users/ADMIN/Downloads/nail1/handkunst-nails.de/feed/index.html	(from https://handkunst-nails.de/)
16:35:15	359/359	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2009:35:13%20GMT	http://handkunst-nails.de/wp-content/plugins/easy-social-icons/css/font-awesome/css/v4-shims.min.css?ver=7.0.0	C:/Users/ADMIN/Downloads/nail1/handkunst-nails.de/wp-content/plugins/easy-social-icons/css/font-awesome/css/v4-shims.min823d.css	(from https://handkunst-nails.de/)
16:35:15	74185/74185	---M--	200	added ('OK')	text/css	etag:%22121c9-643318dd68d67%22	https://handkunst-nails.de/wp-content/plugins/easy-social-icons/css/font-awesome/css/all.min.css?ver=7.0.0	C:/Users/ADMIN/Downloads/nail1/handkunst-nails.de/wp-content/plugins/easy-social-icons/css/font-awesome/css/all.min823d.css	(from https://handkunst-nails.de/)
16:35:17	21210/21210	---M--	200	added ('OK')	text/css	etag:%2252da-643318dd6c8bc%22	https://handkunst-nails.de/wp-content/plugins/easy-social-icons/css/font-awesome/css/v4-shims.min.css?ver=7.0.0	C:/Users/ADMIN/Downloads/nail1/handkunst-nails.de/wp-content/plugins/easy-social-icons/css/font-awesome/css/v4-shims.min823d.css	(from https://handkunst-nails.de/)
16:35:17	332/332	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2009:35:14%20GMT	http://handkunst-nails.de/wp-content/plugins/easy-social-icons/css/cnss.css?ver=1.0	C:/Users/ADMIN/Downloads/nail1/handkunst-nails.de/wp-content/plugins/easy-social-icons/css/cnss5152.css	(from https://handkunst-nails.de/)
